spotify_id,tag,count,normalized_count,source
15tLhnzO4o8fMOEjdZGfII,acerbic,7,0.6363636363636364,All Music
15tLhnzO4o8fMOEjdZGfII,aggressive,6,0.5454545454545454,All Music
15tLhnzO4o8fMOEjdZGfII,brash,7,0.6363636363636364,All Music
15tLhnzO4o8fMOEjdZGfII,carefree,7,0.6363636363636364,All Music
15tLhnzO4o8fMOEjdZGfII,confident,9,0.8181818181818182,All Music
15tLhnzO4o8fMOEjdZGfII,confrontational,6,0.5454545454545454,All Music
15tLhnzO4o8fMOEjdZGfII,empowerment,7,0.6363636363636364,All Music
15tLhnzO4o8fMOEjdZGfII,ethereal,7,0.6363636363636364,All Music
15tLhnzO4o8fMOEjdZGfII,exciting,9,0.8181818181818182,All Music
15tLhnzO4o8fMOEjdZGfII,freedom,9,0.8181818181818182,All Music
15tLhnzO4o8fMOEjdZGfII,intense,6,0.5454545454545454,All Music
15tLhnzO4o8fMOEjdZGfII,menacing,7,0.6363636363636364,All Music
15tLhnzO4o8fMOEjdZGfII,outrageous,9,0.8181818181818182,All Music
15tLhnzO4o8fMOEjdZGfII,passionate,7,0.6363636363636364,All Music
15tLhnzO4o8fMOEjdZGfII,provocative,7,0.6363636363636364,All Music
15tLhnzO4o8fMOEjdZGfII,rambunctious,6,0.5454545454545454,All Music
15tLhnzO4o8fMOEjdZGfII,ramshackle,7,0.6363636363636364,All Music
15tLhnzO4o8fMOEjdZGfII,rebellious,6,0.5454545454545454,All Music
15tLhnzO4o8fMOEjdZGfII,reckless,7,0.6363636363636364,All Music
15tLhnzO4o8fMOEjdZGfII,revolution,9,0.8181818181818182,All Music
15tLhnzO4o8fMOEjdZGfII,rousing,6,0.5454545454545454,All Music
15tLhnzO4o8fMOEjdZGfII,searching,9,0.8181818181818182,All Music
15tLhnzO4o8fMOEjdZGfII,self-conscious,7,0.6363636363636364,All Music
15tLhnzO4o8fMOEjdZGfII,anxious,6,0.5454545454545454,All Music
15tLhnzO4o8fMOEjdZGfII,the great outdoors,7,0.6363636363636364,All Music
15tLhnzO4o8fMOEjdZGfII,urgent,6,0.5454545454545454,All Music
15tLhnzO4o8fMOEjdZGfII,victory,9,0.8181818181818182,All Music
15tLhnzO4o8fMOEjdZGfII,visceral,6,0.5454545454545454,All Music
15tLhnzO4o8fMOEjdZGfII,witty,7,0.6363636363636364,All Music
164RfzZqd5LYTsz8ZTfwFV,celebration,7,0.6363636363636364,All Music
164RfzZqd5LYTsz8ZTfwFV,yearning,7,0.6363636363636364,All Music
16KLSlTEsFu4wNBxsnZFFL,celebration,1,0.09090909090909091,All Music
16KLSlTEsFu4wNBxsnZFFL,cheerful,1,0.09090909090909091,All Music
16KLSlTEsFu4wNBxsnZFFL,fun,1,0.09090909090909091,All Music
16KLSlTEsFu4wNBxsnZFFL,partying,1,0.09090909090909091,All Music
16KLSlTEsFu4wNBxsnZFFL,passionate,1,0.09090909090909091,All Music
16ShgoIW9TtfzUFHOJJIvC,conflict,1,0.09090909090909091,All Music
16ShgoIW9TtfzUFHOJJIvC,crime,1,0.09090909090909091,All Music
16ShgoIW9TtfzUFHOJJIvC,in love,7,0.6363636363636364,All Music
16ShgoIW9TtfzUFHOJJIvC,tragedy,1,0.09090909090909091,All Music
16ShgoIW9TtfzUFHOJJIvC,yearning,7,0.6363636363636364,All Music
16vxXPt3FL9kS5HVhf1BkF,acerbic,7,0.6363636363636364,All Music
16vxXPt3FL9kS5HVhf1BkF,aggressive,9,0.8181818181818182,All Music
16vxXPt3FL9kS5HVhf1BkF,angry,5,0.45454545454545453,All Music
16vxXPt3FL9kS5HVhf1BkF,bitter,5,0.45454545454545453,All Music
16vxXPt3FL9kS5HVhf1BkF,boisterous,6,0.5454545454545454,All Music
16vxXPt3FL9kS5HVhf1BkF,brash,7,0.6363636363636364,All Music
16vxXPt3FL9kS5HVhf1BkF,confrontational,9,0.8181818181818182,All Music
16vxXPt3FL9kS5HVhf1BkF,harsh,7,0.6363636363636364,All Music
16vxXPt3FL9kS5HVhf1BkF,hostile,4,0.36363636363636365,All Music
16vxXPt3FL9kS5HVhf1BkF,intense,8,0.7272727272727273,All Music
16vxXPt3FL9kS5HVhf1BkF,menacing,6,0.5454545454545454,All Music
16vxXPt3FL9kS5HVhf1BkF,provocative,6,0.5454545454545454,All Music
16vxXPt3FL9kS5HVhf1BkF,rebellious,3,0.2727272727272727,All Music
16vxXPt3FL9kS5HVhf1BkF,revolution,8,0.7272727272727273,All Music
16vxXPt3FL9kS5HVhf1BkF,rollicking,5,0.45454545454545453,All Music
16vxXPt3FL9kS5HVhf1BkF,scary music,5,0.45454545454545453,All Music
16vxXPt3FL9kS5HVhf1BkF,visceral,5,0.45454545454545453,All Music
16x9viSmRS3PII71Pdeowc,brash,9,0.8181818181818182,All Music
16x9viSmRS3PII71Pdeowc,celebratory,9,0.8181818181818182,All Music
16x9viSmRS3PII71Pdeowc,confident,9,0.8181818181818182,All Music
16x9viSmRS3PII71Pdeowc,rollicking,9,0.8181818181818182,All Music
16x9viSmRS3PII71Pdeowc,rousing,9,0.8181818181818182,All Music
17CPezzLWzvGfpZW6X8XT0,comfort,7,0.6363636363636364,All Music
17CPezzLWzvGfpZW6X8XT0,empowerment,7,0.6363636363636364,All Music
17CPezzLWzvGfpZW6X8XT0,friendship,1,0.09090909090909091,All Music
17CPezzLWzvGfpZW6X8XT0,in love,7,0.6363636363636364,All Music
17CPezzLWzvGfpZW6X8XT0,playful,1,0.09090909090909091,All Music
17CPezzLWzvGfpZW6X8XT0,reflection,7,0.6363636363636364,All Music
17CPezzLWzvGfpZW6X8XT0,romantic,8,0.7272727272727273,All Music
17CPezzLWzvGfpZW6X8XT0,rousing,7,0.6363636363636364,All Music
17CPezzLWzvGfpZW6X8XT0,sex,7,0.6363636363636364,All Music
17CPezzLWzvGfpZW6X8XT0,soothing,9,0.8181818181818182,All Music
17CPezzLWzvGfpZW6X8XT0,uplifting,7,0.6363636363636364,All Music
17OqI90oTFZ3J8PVu6j07V,celebratory,8,0.7272727272727273,All Music
17OqI90oTFZ3J8PVu6j07V,cheerful,7,0.6363636363636364,All Music
17OqI90oTFZ3J8PVu6j07V,confident,6,0.5454545454545454,All Music
17OqI90oTFZ3J8PVu6j07V,dramatic,8,0.7272727272727273,All Music
17OqI90oTFZ3J8PVu6j07V,elegant,8,0.7272727272727273,All Music
17OqI90oTFZ3J8PVu6j07V,empowerment,6,0.5454545454545454,All Music
17OqI90oTFZ3J8PVu6j07V,exciting,9,0.8181818181818182,All Music
17OqI90oTFZ3J8PVu6j07V,exuberant,7,0.6363636363636364,All Music
17OqI90oTFZ3J8PVu6j07V,fun,5,0.45454545454545453,All Music
17OqI90oTFZ3J8PVu6j07V,giddy,8,0.7272727272727273,All Music
17OqI90oTFZ3J8PVu6j07V,gleeful,8,0.7272727272727273,All Music
17OqI90oTFZ3J8PVu6j07V,gutsy,9,0.8181818181818182,All Music
17OqI90oTFZ3J8PVu6j07V,happy,9,0.8181818181818182,All Music
17OqI90oTFZ3J8PVu6j07V,heartache,7,0.6363636363636364,All Music
17OqI90oTFZ3J8PVu6j07V,in love,5,0.45454545454545453,All Music
17OqI90oTFZ3J8PVu6j07V,innocent,7,0.6363636363636364,All Music
17OqI90oTFZ3J8PVu6j07V,joyous,9,0.8181818181818182,All Music
17OqI90oTFZ3J8PVu6j07V,partying,5,0.45454545454545453,All Music
17OqI90oTFZ3J8PVu6j07V,plaintive,7,0.6363636363636364,All Music
17OqI90oTFZ3J8PVu6j07V,playful,8,0.7272727272727273,All Music
17OqI90oTFZ3J8PVu6j07V,romantic,7,0.6363636363636364,All Music
17OqI90oTFZ3J8PVu6j07V,rousing,6,0.5454545454545454,All Music
17OqI90oTFZ3J8PVu6j07V,searching,7,0.6363636363636364,All Music
17OqI90oTFZ3J8PVu6j07V,sensual,6,0.5454545454545454,All Music
17OqI90oTFZ3J8PVu6j07V,sex,8,0.7272727272727273,All Music
17OqI90oTFZ3J8PVu6j07V,sexy,9,0.8181818181818182,All Music
17OqI90oTFZ3J8PVu6j07V,sweet,9,0.8181818181818182,All Music
17OqI90oTFZ3J8PVu6j07V,yearning,7,0.6363636363636364,All Music
17UNl3uil4LWVBmjVm5p21,aggressive,7,0.6363636363636364,All Music
17UNl3uil4LWVBmjVm5p21,celebration,7,0.6363636363636364,All Music
17UNl3uil4LWVBmjVm5p21,happy,7,0.6363636363636364,All Music
17UNl3uil4LWVBmjVm5p21,in love,7,0.6363636363636364,All Music
17UNl3uil4LWVBmjVm5p21,rousing,7,0.6363636363636364,All Music
17rf2oZYDVymJeYI9ftDXc,angry,8,0.7272727272727273,All Music
17rf2oZYDVymJeYI9ftDXc,angst-ridden,7,0.6363636363636364,All Music
17rf2oZYDVymJeYI9ftDXc,boisterous,5,0.45454545454545453,All Music
17rf2oZYDVymJeYI9ftDXc,brash,6,0.5454545454545454,All Music
17rf2oZYDVymJeYI9ftDXc,confrontational,6,0.5454545454545454,All Music
17rf2oZYDVymJeYI9ftDXc,dramatic,6,0.5454545454545454,All Music
17rf2oZYDVymJeYI9ftDXc,exuberant,6,0.5454545454545454,All Music
17rf2oZYDVymJeYI9ftDXc,fierce,9,0.8181818181818182,All Music
17rf2oZYDVymJeYI9ftDXc,loss,6,0.5454545454545454,All Music
17rf2oZYDVymJeYI9ftDXc,grief,6,0.5454545454545454,All Music
17rf2oZYDVymJeYI9ftDXc,menacing,5,0.45454545454545453,All Music
17rf2oZYDVymJeYI9ftDXc,ominous,6,0.5454545454545454,All Music
17rf2oZYDVymJeYI9ftDXc,rebellious,5,0.45454545454545453,All Music
17rf2oZYDVymJeYI9ftDXc,reckless,6,0.5454545454545454,All Music
17rf2oZYDVymJeYI9ftDXc,rousing,7,0.6363636363636364,All Music
17rf2oZYDVymJeYI9ftDXc,visceral,3,0.2727272727272727,All Music
17rf2oZYDVymJeYI9ftDXc,yearning,7,0.6363636363636364,All Music
17rf2oZYDVymJeYI9ftDXc,angry,8,0.7272727272727273,All Music
17rf2oZYDVymJeYI9ftDXc,angst-ridden,7,0.6363636363636364,All Music
17rf2oZYDVymJeYI9ftDXc,boisterous,5,0.45454545454545453,All Music
17rf2oZYDVymJeYI9ftDXc,brash,6,0.5454545454545454,All Music
17rf2oZYDVymJeYI9ftDXc,confrontational,6,0.5454545454545454,All Music
17rf2oZYDVymJeYI9ftDXc,dramatic,6,0.5454545454545454,All Music
17rf2oZYDVymJeYI9ftDXc,exuberant,6,0.5454545454545454,All Music
17rf2oZYDVymJeYI9ftDXc,fierce,9,0.8181818181818182,All Music
17rf2oZYDVymJeYI9ftDXc,loss,6,0.5454545454545454,All Music
17rf2oZYDVymJeYI9ftDXc,grief,6,0.5454545454545454,All Music
17rf2oZYDVymJeYI9ftDXc,menacing,5,0.45454545454545453,All Music
17rf2oZYDVymJeYI9ftDXc,ominous,6,0.5454545454545454,All Music
17rf2oZYDVymJeYI9ftDXc,rebellious,5,0.45454545454545453,All Music
17rf2oZYDVymJeYI9ftDXc,reckless,6,0.5454545454545454,All Music
17rf2oZYDVymJeYI9ftDXc,rousing,7,0.6363636363636364,All Music
17rf2oZYDVymJeYI9ftDXc,visceral,3,0.2727272727272727,All Music
17rf2oZYDVymJeYI9ftDXc,yearning,7,0.6363636363636364,All Music
184ImITRjcX2h1awZ4WVT1,aggressive,8,0.7272727272727273,All Music
184ImITRjcX2h1awZ4WVT1,angry,7,0.6363636363636364,All Music
184ImITRjcX2h1awZ4WVT1,angst-ridden,7,0.6363636363636364,All Music
184ImITRjcX2h1awZ4WVT1,bleak,5,0.45454545454545453,All Music
184ImITRjcX2h1awZ4WVT1,brash,5,0.45454545454545453,All Music
184ImITRjcX2h1awZ4WVT1,brooding,3,0.2727272727272727,All Music
184ImITRjcX2h1awZ4WVT1,confrontational,7,0.6363636363636364,All Music
184ImITRjcX2h1awZ4WVT1,harsh,7,0.6363636363636364,All Music
184ImITRjcX2h1awZ4WVT1,hostile,7,0.6363636363636364,All Music
184ImITRjcX2h1awZ4WVT1,intense,9,0.8181818181818182,All Music
184ImITRjcX2h1awZ4WVT1,visceral,3,0.2727272727272727,All Music
18Lb0yf7HlgETLgfaBG6eV,exuberant,7,0.6363636363636364,All Music
18Lb0yf7HlgETLgfaBG6eV,yearning,7,0.6363636363636364,All Music
18ZRmY7kNZQQHpopsSVxwJ,feeling blue,7,0.6363636363636364,All Music
18ZRmY7kNZQQHpopsSVxwJ,in love,7,0.6363636363636364,All Music
18ZRmY7kNZQQHpopsSVxwJ,loss,7,0.6363636363636364,All Music
18ZRmY7kNZQQHpopsSVxwJ,grief,7,0.6363636363636364,All Music
18ZRmY7kNZQQHpopsSVxwJ,rousing,7,0.6363636363636364,All Music
18bH4uo8CFY2yVwHbjal6l,rousing,7,0.6363636363636364,All Music
18n0zch7bRo453Iwq98xYf,boisterous,9,0.8181818181818182,All Music
18n0zch7bRo453Iwq98xYf,confident,5,0.45454545454545453,All Music
18n0zch7bRo453Iwq98xYf,exciting,8,0.7272727272727273,All Music
18n0zch7bRo453Iwq98xYf,greasy,4,0.36363636363636365,All Music
18n0zch7bRo453Iwq98xYf,gritty,6,0.5454545454545454,All Music
18n0zch7bRo453Iwq98xYf,passionate,5,0.45454545454545453,All Music
18n0zch7bRo453Iwq98xYf,rollicking,6,0.5454545454545454,All Music
18tm5JUv0wMllGkoHMAdnL,in love,7,0.6363636363636364,All Music
18tm5JUv0wMllGkoHMAdnL,yearning,7,0.6363636363636364,All Music
194QWmi3n7OIbtnXzDd6Sx,aggressive,7,0.6363636363636364,All Music
194QWmi3n7OIbtnXzDd6Sx,rousing,7,0.6363636363636364,All Music
19NdiithlwC8EfytiHVk7a,holidays,8,0.7272727272727273,All Music
19QzuPTNZHJ2SEu5LCQTGI,peaceful,7,0.6363636363636364,All Music
19QzuPTNZHJ2SEu5LCQTGI,dramatic,7,0.6363636363636364,All Music
19QzuPTNZHJ2SEu5LCQTGI,intimate,7,0.6363636363636364,All Music
19QzuPTNZHJ2SEu5LCQTGI,plaintive,5,0.45454545454545453,All Music
19QzuPTNZHJ2SEu5LCQTGI,poignant,9,0.8181818181818182,All Music
19QzuPTNZHJ2SEu5LCQTGI,reflection,7,0.6363636363636364,All Music
19QzuPTNZHJ2SEu5LCQTGI,reflective,6,0.5454545454545454,All Music
19QzuPTNZHJ2SEu5LCQTGI,restrained,5,0.45454545454545453,All Music
19QzuPTNZHJ2SEu5LCQTGI,searching,6,0.5454545454545454,All Music
19QzuPTNZHJ2SEu5LCQTGI,quiet,6,0.5454545454545454,All Music
19QzuPTNZHJ2SEu5LCQTGI,solitude,9,0.8181818181818182,All Music
19QzuPTNZHJ2SEu5LCQTGI,wistful,6,0.5454545454545454,All Music
19QzuPTNZHJ2SEu5LCQTGI,yearning,8,0.7272727272727273,All Music
19guCNWcPMOzwRN44FmpDb,dramatic,7,0.6363636363636364,All Music
19guCNWcPMOzwRN44FmpDb,feeling blue,7,0.6363636363636364,All Music
19guCNWcPMOzwRN44FmpDb,in love,7,0.6363636363636364,All Music
19guCNWcPMOzwRN44FmpDb,loss,7,0.6363636363636364,All Music
19guCNWcPMOzwRN44FmpDb,grief,7,0.6363636363636364,All Music
19guCNWcPMOzwRN44FmpDb,yearning,7,0.6363636363636364,All Music
19o4ndOJPZoIixFDMfi8C0,background music,7,0.6363636363636364,All Music
19o4ndOJPZoIixFDMfi8C0,peaceful,5,0.45454545454545453,All Music
19o4ndOJPZoIixFDMfi8C0,elegant,5,0.45454545454545453,All Music
19o4ndOJPZoIixFDMfi8C0,intimate,7,0.6363636363636364,All Music
19o4ndOJPZoIixFDMfi8C0,reflective,5,0.45454545454545453,All Music
19o4ndOJPZoIixFDMfi8C0,romantic,6,0.5454545454545454,All Music
19o4ndOJPZoIixFDMfi8C0,romantic evening,6,0.5454545454545454,All Music
19o4ndOJPZoIixFDMfi8C0,sensual,7,0.6363636363636364,All Music
19o4ndOJPZoIixFDMfi8C0,small gathering,7,0.6363636363636364,All Music
19o4ndOJPZoIixFDMfi8C0,soothing,4,0.36363636363636365,All Music
19o4ndOJPZoIixFDMfi8C0,sunday afternoon,7,0.6363636363636364,All Music
19o4ndOJPZoIixFDMfi8C0,sweet,4,0.36363636363636365,All Music
19vhfSUgVJO2enJ6XidUGO,happy,7,0.6363636363636364,All Music
19vhfSUgVJO2enJ6XidUGO,rousing,7,0.6363636363636364,All Music
19wTIVLYwubMX8XZppB6lH,angry,7,0.6363636363636364,All Music
19wTIVLYwubMX8XZppB6lH,sad,7,0.6363636363636364,All Music
1A0I5aiVZRwecRlbQcweBh,boisterous,8,0.7272727272727273,All Music
1A0I5aiVZRwecRlbQcweBh,brash,8,0.7272727272727273,All Music
1A0I5aiVZRwecRlbQcweBh,carefree,9,0.8181818181818182,All Music
1A0I5aiVZRwecRlbQcweBh,cheerful,9,0.8181818181818182,All Music
1A0I5aiVZRwecRlbQcweBh,confident,8,0.7272727272727273,All Music
1A0I5aiVZRwecRlbQcweBh,fun,6,0.5454545454545454,All Music
1A0I5aiVZRwecRlbQcweBh,humorous,6,0.5454545454545454,All Music
1A0I5aiVZRwecRlbQcweBh,new love,7,0.6363636363636364,All Music
1A0I5aiVZRwecRlbQcweBh,partying,8,0.7272727272727273,All Music
1A0I5aiVZRwecRlbQcweBh,playful,7,0.6363636363636364,All Music
1A0I5aiVZRwecRlbQcweBh,rambunctious,6,0.5454545454545454,All Music
1A0I5aiVZRwecRlbQcweBh,rollicking,6,0.5454545454545454,All Music
1A0I5aiVZRwecRlbQcweBh,rousing,7,0.6363636363636364,All Music
1AIGp3gpj1NXJvh3engmUQ,angst-ridden,5,0.45454545454545453,All Music
1AIGp3gpj1NXJvh3engmUQ,brash,8,0.7272727272727273,All Music
1AIGp3gpj1NXJvh3engmUQ,celebratory,5,0.45454545454545453,All Music
1AIGp3gpj1NXJvh3engmUQ,confident,7,0.6363636363636364,All Music
1AIGp3gpj1NXJvh3engmUQ,fun,9,0.8181818181818182,All Music
1AIGp3gpj1NXJvh3engmUQ,partying,8,0.7272727272727273,All Music
1AIGp3gpj1NXJvh3engmUQ,rambunctious,8,0.7272727272727273,All Music
1AIGp3gpj1NXJvh3engmUQ,rebellious,5,0.45454545454545453,All Music
1AIGp3gpj1NXJvh3engmUQ,school,9,0.8181818181818182,All Music
1AIGp3gpj1NXJvh3engmUQ,silly,8,0.7272727272727273,All Music
1AIGp3gpj1NXJvh3engmUQ,summer,5,0.45454545454545453,All Music
1AIGp3gpj1NXJvh3engmUQ,trashy,6,0.5454545454545454,All Music
1AIGp3gpj1NXJvh3engmUQ,visceral,6,0.5454545454545454,All Music
1AIGp3gpj1NXJvh3engmUQ,angst-ridden,5,0.45454545454545453,All Music
1AIGp3gpj1NXJvh3engmUQ,brash,8,0.7272727272727273,All Music
1AIGp3gpj1NXJvh3engmUQ,celebratory,5,0.45454545454545453,All Music
1AIGp3gpj1NXJvh3engmUQ,confident,7,0.6363636363636364,All Music
1AIGp3gpj1NXJvh3engmUQ,fun,9,0.8181818181818182,All Music
1AIGp3gpj1NXJvh3engmUQ,partying,8,0.7272727272727273,All Music
1AIGp3gpj1NXJvh3engmUQ,rambunctious,8,0.7272727272727273,All Music
1AIGp3gpj1NXJvh3engmUQ,rebellious,5,0.45454545454545453,All Music
1AIGp3gpj1NXJvh3engmUQ,school,9,0.8181818181818182,All Music
1AIGp3gpj1NXJvh3engmUQ,silly,8,0.7272727272727273,All Music
1AIGp3gpj1NXJvh3engmUQ,summer,5,0.45454545454545453,All Music
1AIGp3gpj1NXJvh3engmUQ,trashy,6,0.5454545454545454,All Music
1AIGp3gpj1NXJvh3engmUQ,visceral,6,0.5454545454545454,All Music
1ASWAH866Xn0gWeX3zC2SW,carefree,7,0.6363636363636364,All Music
1ASWAH866Xn0gWeX3zC2SW,cheerful,6,0.5454545454545454,All Music
1ASWAH866Xn0gWeX3zC2SW,fun,7,0.6363636363636364,All Music
1ASWAH866Xn0gWeX3zC2SW,happy,7,0.6363636363636364,All Music
1ASWAH866Xn0gWeX3zC2SW,in love,7,0.6363636363636364,All Music
1ASWAH866Xn0gWeX3zC2SW,innocent,7,0.6363636363636364,All Music
1ASWAH866Xn0gWeX3zC2SW,lush,5,0.45454545454545453,All Music
1ASWAH866Xn0gWeX3zC2SW,new love,7,0.6363636363636364,All Music
1ASWAH866Xn0gWeX3zC2SW,playful,7,0.6363636363636364,All Music
1ASWAH866Xn0gWeX3zC2SW,sweet,6,0.5454545454545454,All Music
1AdYZ6X00nXmO613Y7GJOl,aggressive,5,0.45454545454545453,All Music
1AdYZ6X00nXmO613Y7GJOl,ambitious,5,0.45454545454545453,All Music
1AdYZ6X00nXmO613Y7GJOl,angst-ridden,5,0.45454545454545453,All Music
1AdYZ6X00nXmO613Y7GJOl,atmospheric,5,0.45454545454545453,All Music
1AdYZ6X00nXmO613Y7GJOl,confrontational,5,0.45454545454545453,All Music
1AdYZ6X00nXmO613Y7GJOl,dramatic,5,0.45454545454545453,All Music
1AdYZ6X00nXmO613Y7GJOl,gleeful,7,0.6363636363636364,All Music
1AdYZ6X00nXmO613Y7GJOl,humorous,6,0.5454545454545454,All Music
1AdYZ6X00nXmO613Y7GJOl,reflection,5,0.45454545454545453,All Music
1AdYZ6X00nXmO613Y7GJOl,regret,5,0.45454545454545453,All Music
1AdYZ6X00nXmO613Y7GJOl,rousing,5,0.45454545454545453,All Music
1AdYZ6X00nXmO613Y7GJOl,searching,5,0.45454545454545453,All Music
1AdYZ6X00nXmO613Y7GJOl,yearning,5,0.45454545454545453,All Music
1AdYZ6X00nXmO613Y7GJOl,aggressive,5,0.45454545454545453,All Music
1AdYZ6X00nXmO613Y7GJOl,ambitious,5,0.45454545454545453,All Music
1AdYZ6X00nXmO613Y7GJOl,angst-ridden,5,0.45454545454545453,All Music
1AdYZ6X00nXmO613Y7GJOl,atmospheric,5,0.45454545454545453,All Music
1AdYZ6X00nXmO613Y7GJOl,confrontational,5,0.45454545454545453,All Music
1AdYZ6X00nXmO613Y7GJOl,dramatic,5,0.45454545454545453,All Music
1AdYZ6X00nXmO613Y7GJOl,gleeful,7,0.6363636363636364,All Music
1AdYZ6X00nXmO613Y7GJOl,humorous,6,0.5454545454545454,All Music
1AdYZ6X00nXmO613Y7GJOl,reflection,5,0.45454545454545453,All Music
1AdYZ6X00nXmO613Y7GJOl,regret,5,0.45454545454545453,All Music
1AdYZ6X00nXmO613Y7GJOl,rousing,5,0.45454545454545453,All Music
1AdYZ6X00nXmO613Y7GJOl,searching,5,0.45454545454545453,All Music
1AdYZ6X00nXmO613Y7GJOl,yearning,5,0.45454545454545453,All Music
1AdYZ6X00nXmO613Y7GJOl,aggressive,5,0.45454545454545453,All Music
1AdYZ6X00nXmO613Y7GJOl,ambitious,5,0.45454545454545453,All Music
1AdYZ6X00nXmO613Y7GJOl,angst-ridden,5,0.45454545454545453,All Music
1AdYZ6X00nXmO613Y7GJOl,atmospheric,5,0.45454545454545453,All Music
1AdYZ6X00nXmO613Y7GJOl,confrontational,5,0.45454545454545453,All Music
1AdYZ6X00nXmO613Y7GJOl,dramatic,5,0.45454545454545453,All Music
1AdYZ6X00nXmO613Y7GJOl,gleeful,7,0.6363636363636364,All Music
1AdYZ6X00nXmO613Y7GJOl,humorous,6,0.5454545454545454,All Music
1AdYZ6X00nXmO613Y7GJOl,reflection,5,0.45454545454545453,All Music
1AdYZ6X00nXmO613Y7GJOl,regret,5,0.45454545454545453,All Music
1AdYZ6X00nXmO613Y7GJOl,rousing,5,0.45454545454545453,All Music
1AdYZ6X00nXmO613Y7GJOl,searching,5,0.45454545454545453,All Music
1AdYZ6X00nXmO613Y7GJOl,yearning,5,0.45454545454545453,All Music
1AzMYJm6qTAullM3UKuPY9,angry,7,0.6363636363636364,All Music
1AzMYJm6qTAullM3UKuPY9,angst-ridden,6,0.5454545454545454,All Music
1AzMYJm6qTAullM3UKuPY9,bitter,5,0.45454545454545453,All Music
1AzMYJm6qTAullM3UKuPY9,bleak,7,0.6363636363636364,All Music
1AzMYJm6qTAullM3UKuPY9,gloomy,7,0.6363636363636364,All Music
1AzMYJm6qTAullM3UKuPY9,harsh,7,0.6363636363636364,All Music
1AzMYJm6qTAullM3UKuPY9,hostile,7,0.6363636363636364,All Music
1AzMYJm6qTAullM3UKuPY9,intense,5,0.45454545454545453,All Music
1AzMYJm6qTAullM3UKuPY9,menacing,6,0.5454545454545454,All Music
1AzMYJm6qTAullM3UKuPY9,ominous,6,0.5454545454545454,All Music
1AzMYJm6qTAullM3UKuPY9,regret,6,0.5454545454545454,All Music
1AzMYJm6qTAullM3UKuPY9,scary music,6,0.5454545454545454,All Music
1AzMYJm6qTAullM3UKuPY9,anxious,6,0.5454545454545454,All Music
1AzMYJm6qTAullM3UKuPY9,visceral,6,0.5454545454545454,All Music
1BIGqqQxGV9c45heFmUxLL,carefree,5,0.45454545454545453,All Music
1BIGqqQxGV9c45heFmUxLL,cheerful,9,0.8181818181818182,All Music
1BIGqqQxGV9c45heFmUxLL,confident,7,0.6363636363636364,All Music
1BIGqqQxGV9c45heFmUxLL,exuberant,7,0.6363636363636364,All Music
1BIGqqQxGV9c45heFmUxLL,in love,5,0.45454545454545453,All Music
1BIGqqQxGV9c45heFmUxLL,intense,8,0.7272727272727273,All Music
1BIGqqQxGV9c45heFmUxLL,late night,5,0.45454545454545453,All Music
1BIGqqQxGV9c45heFmUxLL,passionate,7,0.6363636363636364,All Music
1BIGqqQxGV9c45heFmUxLL,reflective,5,0.45454545454545453,All Music
1BIGqqQxGV9c45heFmUxLL,romantic,7,0.6363636363636364,All Music
1BIGqqQxGV9c45heFmUxLL,romantic evening,5,0.45454545454545453,All Music
1BIGqqQxGV9c45heFmUxLL,rousing,8,0.7272727272727273,All Music
1BIGqqQxGV9c45heFmUxLL,soothing,7,0.6363636363636364,All Music
1BIGqqQxGV9c45heFmUxLL,sweet,6,0.5454545454545454,All Music
1BIGqqQxGV9c45heFmUxLL,whimsical,5,0.45454545454545453,All Music
1BUTAQyk9QsdvRDghyMTC9,boisterous,6,0.5454545454545454,All Music
1BUTAQyk9QsdvRDghyMTC9,brash,6,0.5454545454545454,All Music
1BUTAQyk9QsdvRDghyMTC9,celebratory,7,0.6363636363636364,All Music
1BUTAQyk9QsdvRDghyMTC9,confident,5,0.45454545454545453,All Music
1BUTAQyk9QsdvRDghyMTC9,exuberant,5,0.45454545454545453,All Music
1BUTAQyk9QsdvRDghyMTC9,partying,9,0.8181818181818182,All Music
1BUTAQyk9QsdvRDghyMTC9,provocative,6,0.5454545454545454,All Music
1BUTAQyk9QsdvRDghyMTC9,rousing,7,0.6363636363636364,All Music
1BmVQ5RGqqtF5cnsv6cQYu,angst-ridden,9,0.8181818181818182,All Music
1BmVQ5RGqqtF5cnsv6cQYu,atmospheric,8,0.7272727272727273,All Music
1BmVQ5RGqqtF5cnsv6cQYu,bittersweet,9,0.8181818181818182,All Music
1BmVQ5RGqqtF5cnsv6cQYu,brooding,9,0.8181818181818182,All Music
1BmVQ5RGqqtF5cnsv6cQYu,peaceful,6,0.5454545454545454,All Music
1BmVQ5RGqqtF5cnsv6cQYu,comfort,4,0.36363636363636365,All Music
1BmVQ5RGqqtF5cnsv6cQYu,confident,9,0.8181818181818182,All Music
1BmVQ5RGqqtF5cnsv6cQYu,dramatic,9,0.8181818181818182,All Music
1BmVQ5RGqqtF5cnsv6cQYu,elaborate,8,0.7272727272727273,All Music
1BmVQ5RGqqtF5cnsv6cQYu,feeling blue,9,0.8181818181818182,All Music
1BmVQ5RGqqtF5cnsv6cQYu,gutsy,9,0.8181818181818182,All Music
1BmVQ5RGqqtF5cnsv6cQYu,heartache,9,0.8181818181818182,All Music
