spotify_id,name,artist,genre,album,release_date,popularity,preview_url,cover_image
3U9gogDStAfWxSm91PJuxb,South Of Heaven,Slayer,alternative,South Of Heaven,1988-01-01,66,,https://i.scdn.co/image/ab67616d0000b2736b5a07577377bb68b33e908c
2tHdQjwO5zN86MLF7ZtU1X,Venom,Little Simz,alternative,GREY Area,2019-03-01,66,https://p.scdn.co/mp3-preview/bbd2df07cbd620f0c76b289e192cd230b89f79b9?cid=d73a252b6bb3490ea9fee369aed6d95a,https://i.scdn.co/image/ab67616d0000b27308fd43f4ba0708fa58dd2805
0nLOl4fSiBZKGFla5pLUtf,Ænema,TOOL,alternative,Ænima,1996-09-17,66,https://p.scdn.co/mp3-preview/cb0d70ad5cd62af8f0d6e00953ed0c8ea2d6f89b?cid=d73a252b6bb3490ea9fee369aed6d95a,https://i.scdn.co/image/ab67616d0000b273dce45359981d62e087a29e6f
2cmRpmO04TLaKPzmAzySYZ,Dance Yrself Clean,LCD Soundsystem,alternative,This Is Happening,2010-05-17,66,https://p.scdn.co/mp3-preview/f66d555e43408c98cc7d63601559e274822092ad?cid=d73a252b6bb3490ea9fee369aed6d95a,https://i.scdn.co/image/ab67616d0000b273ee0d0dce888c6c8a70db6e8b
1591zSWxS0xqHniiIDowDQ,Let the Sparks Fly,Thousand Foot Krutch,alternative,The End Is Where We Begin,2012-04-17,65,https://p.scdn.co/mp3-preview/31a0c2a1f4d183d40f37bcde478b9f3f43f38b8d?cid=d73a252b6bb3490ea9fee369aed6d95a,https://i.scdn.co/image/ab67616d0000b2731a2e4290b83a4c810d019fcd
5bVOX6eyHsML2sB4aMlZEi,Malibu,Hole,alternative,Celebrity Skin,1998-01-01,65,,https://i.scdn.co/image/ab67616d0000b2730649124c37ce988317263671
7tvuLLroI0n6uYBWuFig5d,Lateralus,TOOL,alternative,Lateralus,2001-05-15,65,https://p.scdn.co/mp3-preview/07e1829b14de50d0c286f294e13ea8c91f6dc1ce?cid=d73a252b6bb3490ea9fee369aed6d95a,https://i.scdn.co/image/ab67616d0000b273ca41a947c13b78749c4953b1
3KsatAMRt1a7iryhWt5I8U,Wheels,Foo Fighters,alternative,Greatest Hits,2009-11-03,65,https://p.scdn.co/mp3-preview/c73ef5fa32450cd291fa8fd30ac2ef8b7c683ae2?cid=d73a252b6bb3490ea9fee369aed6d95a,https://i.scdn.co/image/ab67616d0000b273136d7250568820409f8fdd60
1eRgyfyizDWISeS99kwLNC,She Loves Me Not,Papa Roach,alternative,lovehatetragedy,2002-01-01,65,,https://i.scdn.co/image/ab67616d0000b273df35bf65ebd6738a760e2cd1
5AcdaSVQfLcUKMaqchfBie,My Lighthouse,Rend Collective,alternative,The Art Of Celebration,2014-03-17,65,https://p.scdn.co/mp3-preview/72f740f8b51e837df520bd6562a7616a8facae14?cid=d73a252b6bb3490ea9fee369aed6d95a,https://i.scdn.co/image/ab67616d0000b273a2adcb3fe7737c93862949f8
6W2KBpMMXW17r7dPyqi8Iu,Repentless,Slayer,alternative,Repentless,2015-09-11,65,https://p.scdn.co/mp3-preview/77e50b65c81e3cfa0525dc9da9a27bee88114db7?cid=d73a252b6bb3490ea9fee369aed6d95a,https://i.scdn.co/image/ab67616d0000b273de52c3555fd297174abacdb3
2tBah0hzCdsafd4fNkjRaM,Me deixa,O Rappa,alternative,Lado B Lado A,1999-01-01,65,https://p.scdn.co/mp3-preview/1546decda994b4b694b1f61b53150d97d81a604c?cid=d73a252b6bb3490ea9fee369aed6d95a,https://i.scdn.co/image/ab67616d0000b2737c33a0320b19db0e14ecdc5f
2mHngbc9wHeVuJr59VCV2h,Char,Crystal Castles,alternative,Amnesty (I),2016-08-19,65,https://p.scdn.co/mp3-preview/d6565eca087ba9e50bdc6975c45975b329930d72?cid=d73a252b6bb3490ea9fee369aed6d95a,https://i.scdn.co/image/ab67616d0000b273a51ae277980fbf5b2bd2c7e8
250RLekaiL1q9qZer975Eg,If We Were Vampires,Jason Isbell and the 400 Unit,alternative,The Nashville Sound,2017-06-16,65,https://p.scdn.co/mp3-preview/582250166271cd472e19d05409dc20cd0b121253?cid=d73a252b6bb3490ea9fee369aed6d95a,https://i.scdn.co/image/ab67616d0000b2738aac8a5f5e60ea65ec028392
2cCWbBmadLbKvr9xddC79R,Too Bad,Nickelback,alternative,Silver Side Up,2001-09-11,65,https://p.scdn.co/mp3-preview/37645b9e6693cc203248a4f6e37510b28396f4f0?cid=d73a252b6bb3490ea9fee369aed6d95a,https://i.scdn.co/image/ab67616d0000b273699a422d25adc550dc5aa11c
5H6Jp0syB5yEPk7SWYdlmk,The Wind Cries Mary,Jimi Hendrix,alternative,Are You Experienced,1967-05-12,65,https://p.scdn.co/mp3-preview/c2d447765c96dee1cb47ecc708c118282162b368?cid=d73a252b6bb3490ea9fee369aed6d95a,https://i.scdn.co/image/ab67616d0000b273c9adfbd773852e286faed040
7d4pdMym8ZBOgf1oVPTiPb,Matador - Remasterizado 2008,Los Fabulosos Cadillacs,alternative,Vasos Vacíos,1993-06-18,65,https://p.scdn.co/mp3-preview/cae92a8a52547cfbb5868c4d3a6bf16c727a1961?cid=d73a252b6bb3490ea9fee369aed6d95a,https://i.scdn.co/image/ab67616d0000b273115c90e766afd810dd56ed7c
2hx4ptqsE8dboLH3NCLmaN,Father Of Mine,Everclear,alternative,So Much For The Afterglow,1997-10-07,65,,https://i.scdn.co/image/ab67616d0000b27365a9e11c89449998ac3da930
57fqmDaokbxZ3TaB0jp39q,Holy Diver,Dio,alternative,Holy Diver,1983,65,https://p.scdn.co/mp3-preview/0dc6937e0279c4c07fb072285f2b41d42e9fb982?cid=d73a252b6bb3490ea9fee369aed6d95a,https://i.scdn.co/image/ab67616d0000b2732457ab409ae106f8ae1dff89
35GwlKlVXgFCMF5uTp5r7P,One,Creed,alternative,My Own Prison,1997-01-01,64,,https://i.scdn.co/image/ab67616d0000b2737a12793a027ffd587b93381a
36UVZPoK8a1Oxh13cY8kOp,I Don't Wanna Be In Love (Dance Floor Anthem),Good Charlotte,alternative,Good Morning Revival,2007-03-16,64,https://p.scdn.co/mp3-preview/9048d7cd263360d1dadb8de4c6f852b264ba408b?cid=d73a252b6bb3490ea9fee369aed6d95a,https://i.scdn.co/image/ab67616d0000b2731b94a82796447a0312bf12d8
17XgxMFNzBYv38TEJRC18D,The Hell Song,Sum 41,alternative,Does This Look Infected?,2002-01-01,64,,https://i.scdn.co/image/ab67616d0000b2735f897ffe64efe64404d7a8a6
2jAn0rAOyLW6hIEuIDNcoT,Appletree,Erykah Badu,alternative,Baduizm,1997-01-01,64,,https://i.scdn.co/image/ab67616d0000b273b5e18a80757ba2f787213d21
60eOMEt3WNVX1m1jmApmnX,Live in the Moment,Portugal. The Man,alternative,Woodstock,2017-06-16,64,https://p.scdn.co/mp3-preview/d0f0b82dd0469376514712b2f1cd9ebcd3a61b07?cid=d73a252b6bb3490ea9fee369aed6d95a,https://i.scdn.co/image/ab67616d0000b273af52c228c9619ff6298b08cd
3w9zHVKI28aUPZTxq8oDC6,Electric Eye,Judas Priest,alternative,Screaming For Vengeance (Expanded Edition),1982,64,https://p.scdn.co/mp3-preview/4e8ae32b294e1fb992021387d5a067f95d5ce050?cid=d73a252b6bb3490ea9fee369aed6d95a,https://i.scdn.co/image/ab67616d0000b273475bd4fb40ba687fbf002c82
2ZhswJTKMkNNTAjrTmPhOJ,Knives and Pens,Black Veil Brides,alternative,We Stitch These Wounds,2010-07-20,64,https://p.scdn.co/mp3-preview/375e639c14ea11af591800d6eb1ca528c073454d?cid=d73a252b6bb3490ea9fee369aed6d95a,https://i.scdn.co/image/ab67616d0000b27329aa944abc7d36d614e9e075
0eEJrthp6PcMd33xs2NLrc,Debonaire,Dope,alternative,Felons and Revolutionaries,1999-09-06,64,https://p.scdn.co/mp3-preview/6db703a2839a83b55ce31cc7a255889e3b1cb6a1?cid=d73a252b6bb3490ea9fee369aed6d95a,https://i.scdn.co/image/ab67616d0000b273b96b08f972a3f1e925a69fed
2wO8aOvN1ogLy1N8XT1WJE,This Is a Call,Foo Fighters,alternative,Foo Fighters,1995-07-04,64,https://p.scdn.co/mp3-preview/31e03ba51f4580aaf62ce4d05abc12d8010ef2a5?cid=d73a252b6bb3490ea9fee369aed6d95a,https://i.scdn.co/image/ab67616d0000b273126420226a30aa75a2f52691
2nBWxgSZ79w9l6t2rUg6pl,Call Me,Shinedown,alternative,The Sound of Madness,2008-06-24,64,https://p.scdn.co/mp3-preview/3866e103c87a8f0ad2ae9760cd19431740701f9b?cid=d73a252b6bb3490ea9fee369aed6d95a,https://i.scdn.co/image/ab67616d0000b273a8884c298d3fc9b70c4e9196
5267gVdYWrLoz6ClOhlqmE,Blue Monday,Orgy,alternative,Candyass,1998-08-18,64,https://p.scdn.co/mp3-preview/38a15a5372657e385d7481dcfd28a37f7ca666c7?cid=d73a252b6bb3490ea9fee369aed6d95a,https://i.scdn.co/image/ab67616d0000b273e7692be3f17e50f0c5f49116
3qebSLgUwaEqbwCM5sj5Kh,Castles Made of Sand,Jimi Hendrix,alternative,Axis: Bold As Love,1967-12-01,64,https://p.scdn.co/mp3-preview/d0266582a167d6ddf9ee117e1148b3e1419c6ae9?cid=d73a252b6bb3490ea9fee369aed6d95a,https://i.scdn.co/image/ab67616d0000b27319dcd95d28b63d10164327f2
3HGctlDltHdllOSTogGKhJ,Prayer,Disturbed,alternative,Believe,2002-09-16,63,https://p.scdn.co/mp3-preview/f4f21bd9831e15cdadff954e8f7f3bc2f94a0252?cid=d73a252b6bb3490ea9fee369aed6d95a,https://i.scdn.co/image/ab67616d0000b2739ad624c49239d6868b5f3aad
6cMswWRv4lAU3mh5lclgCc,Dreaming,Smallpools,alternative,LOVETAP!,2015-03-24,63,https://p.scdn.co/mp3-preview/7a43e500ccc0e80d6de9c6555210c235cf56a67f?cid=d73a252b6bb3490ea9fee369aed6d95a,https://i.scdn.co/image/ab67616d0000b2736d49055f7bfb8268df9265b7
6ctbCIikHbC6tSOL1rewQX,Low,Cracker,alternative,Kerosene Hat,1993,63,,https://i.scdn.co/image/ab67616d0000b27396c7a11160c470cd0b84e049
1ntxpzIUbSsizvuAy6lTYY,Crosstown Traffic,Jimi Hendrix,alternative,Electric Ladyland,1968-10-25,63,https://p.scdn.co/mp3-preview/a0edbf35d67e50f4c818cd4b8f09333e29db1bfe?cid=d73a252b6bb3490ea9fee369aed6d95a,https://i.scdn.co/image/ab67616d0000b273522088789d49e216d9818292
5b1jZ9geGD4boxz24XgGPp,Run to the Hills (2015 Remaster),Iron Maiden,alternative,The Number of the Beast (2015 Remaster),1982-03-22,63,https://p.scdn.co/mp3-preview/4986632f7cdd35070db8c4b387f44bbaa96e3ec4?cid=d73a252b6bb3490ea9fee369aed6d95a,https://i.scdn.co/image/ab67616d0000b2730910e39b1092e8ec44626aa3
6WSFMa721PvfnspCRsGOMh,How He Loves,David Crowder Band,alternative,Church Music,2009-01-01,63,,https://i.scdn.co/image/ab67616d0000b2736f12544ab2c6054babb53774
3fttmSWGThBQTNkuHMoCTN,Girl's Not Grey,AFI,alternative,Sing The Sorrow,2003,63,,https://i.scdn.co/image/ab67616d0000b2739e57b6a85a91b3d08d20cc3a
2eG7o3BfbzohiETArwsX1K,"Touch, Peel And Stand",Days Of The New,alternative,Days Of The New,1997-06-03,63,,https://i.scdn.co/image/ab67616d0000b2730331d2381d2d11ec38511694
29imR7dda5XqwPRFmby7HS,"Baby, I Love You",Ramones,alternative,End of the Century (Expanded 2005 Remaster),1980-02-04,63,https://p.scdn.co/mp3-preview/74a62e5918b9d934c749d523e6914af30e6e5f4c?cid=d73a252b6bb3490ea9fee369aed6d95a,https://i.scdn.co/image/ab67616d0000b2737b15d77c4dc346ce1e444ca2
2qRZm3cGCUPK40j3g0G5cN,Hedonism (Just Because You Feel Good),Skunk Anansie,alternative,Stoosh,1996-04-01,63,,https://i.scdn.co/image/ab67616d0000b273ce0aba43c6cb48d8517d26df
6ZAwEE4kTdtvyE66iRhFxR,Real Wild Child (Wild One),Iggy Pop,alternative,Blah-Blah-Blah,1986-10-27,63,,https://i.scdn.co/image/ab67616d0000b27386bea2881f2ea14076781883
49t1GWE6ZiEoBgN92oMDdM,Doll Parts,Hole,alternative,Live Through This,1994-01-01,63,,https://i.scdn.co/image/ab67616d0000b273be245e5b673371e6f95b19e2
4q604hQba5940BbOoaenmz,Blood In The Cut,K.Flay,alternative,Every Where Is Some Where,2017-04-07,63,,https://i.scdn.co/image/ab67616d0000b273c0920d3c7c26034b09f7be7a
4dT2PKLVkBCrakB8C9Fk8A,Smokin' In The Boys Room (2021- Remaster),Mötley Crüe,alternative,Theatre of Pain (40th Anniversary; 2021 - Remaster),1985-06-21,63,https://p.scdn.co/mp3-preview/3985e710c982a3095ab5ad1b1e855cc0096b03fc?cid=d73a252b6bb3490ea9fee369aed6d95a,https://i.scdn.co/image/ab67616d0000b27366cc22ca86c4631a93d5402a
0WIbzDVEpmOyBnqqdtqIL9,Teen Age Riot (Album Version),Sonic Youth,alternative,Daydream Nation (Deluxe Edition),1988-10-04,63,https://p.scdn.co/mp3-preview/1ca01f0029f42a9adcce0e5c14c98a5bcdef0f1f?cid=d73a252b6bb3490ea9fee369aed6d95a,https://i.scdn.co/image/ab67616d0000b27320f51363b9e2cbd207f158ba
39ki02XRiCpXJMGKU8CqDJ,Wolf Totem (feat. Jacoby Shaddix of Papa Roach),The HU,alternative,The Gereg (Deluxe Edition),2020-07-10,62,https://p.scdn.co/mp3-preview/c97df82f250692e6ac0b57a979943683b1944027?cid=d73a252b6bb3490ea9fee369aed6d95a,https://i.scdn.co/image/ab67616d0000b273a849f2dea216228f9039f3e9
1JfNuvdAIqI3ggkzXuBvPp,Always,blink-182,alternative,blink-182,2003-01-01,62,,https://i.scdn.co/image/ab67616d0000b2730a4ae12eb3a9fb7e3815001c
7kVrQ79jg4nd1r6H9CrmIk,Faget,Korn,alternative,Korn,1994-10-11,62,https://p.scdn.co/mp3-preview/ddd66cbbce94681822556dc0b2a26b4140cf5425?cid=d73a252b6bb3490ea9fee369aed6d95a,https://i.scdn.co/image/ab67616d0000b2737153b1cf6ee990c2a9fa46cc
76BYv24CcZt2u94JRjmATX,Madhouse,Anthrax,alternative,Spreading The Disease,1985-10,62,,https://i.scdn.co/image/ab67616d0000b2735b8c3c95fc82a1643ada6766
27msmgcdSRniJHfocEf6EH,Pet,A Perfect Circle,alternative,Thirteenth Step,2003-01-01,62,,https://i.scdn.co/image/ab67616d0000b2739fce7baa218063d99799ce52
44RW9FEY76mLQCRQUjT0Zt,Change,Blind Melon,alternative,Blind Melon,1992-01-01,62,,https://i.scdn.co/image/ab67616d0000b2737ed1df1690df31d094d7c2bc
6plT7nFGiXKSBP9HFSI4ef,Chum,Earl Sweatshirt,alternative,Doris,2013-08-16,62,https://p.scdn.co/mp3-preview/6140f262d20d81a59d9661f490d23b533973091e?cid=d73a252b6bb3490ea9fee369aed6d95a,https://i.scdn.co/image/ab67616d0000b27346f9bf1154c7205b0e8b1667
3XxBSvDZKH5YvZZjTpn6eR,Red House,Jimi Hendrix,alternative,Are You Experienced,1967-05-12,62,https://p.scdn.co/mp3-preview/89d1193245276db49d88c866ec02f80c76512b8b?cid=d73a252b6bb3490ea9fee369aed6d95a,https://i.scdn.co/image/ab67616d0000b273c9adfbd773852e286faed040
3MmRfG64qt04Efx9gK9Ec8,Dagger,Slowdive,alternative,Souvlaki,1993,62,https://p.scdn.co/mp3-preview/baa6bcafa384903e01956cd14cae8adc0e6dfc29?cid=d73a252b6bb3490ea9fee369aed6d95a,https://i.scdn.co/image/ab67616d0000b273f6e31941d10e4819d290af41
08zvzy2FD1V0wFn8mhiQaH,Too Young to Fall in Love,Mötley Crüe,alternative,Shout At The Devil,1983-09-26,62,https://p.scdn.co/mp3-preview/6ed18b21b28d83d6f0c0d422108e670caf1c0267?cid=d73a252b6bb3490ea9fee369aed6d95a,https://i.scdn.co/image/ab67616d0000b2736144af05bb0a57930bf89967
0ILR5GMSzBRp2LrI8GX1Si,I'll Follow You,Shinedown,alternative,Amaryllis,2012-03-23,62,https://p.scdn.co/mp3-preview/91c60a6d49622b4a9f251faa1189df133ed75115?cid=d73a252b6bb3490ea9fee369aed6d95a,https://i.scdn.co/image/ab67616d0000b273f975547b38522bb35ea09625
2yYX7KbfWZrezWVW1vN3iz,Eyeless,Slipknot,alternative,Slipknot,1999-06-12,62,https://p.scdn.co/mp3-preview/ba8a21705e0003a5a61a799c1e545107f48e5012?cid=d73a252b6bb3490ea9fee369aed6d95a,https://i.scdn.co/image/ab67616d0000b27349de1b4acdde02e84c6023b7
0kojHHbvGRsukpU78OBfQY,Lift Me Up,Five Finger Death Punch,alternative,"The Wrong Side of Heaven and the Righteous Side of Hell, Vol. 1",2013-07-30,62,https://p.scdn.co/mp3-preview/f86774a702668192807188bdb9e1dface6b9ca5d?cid=d73a252b6bb3490ea9fee369aed6d95a,https://i.scdn.co/image/ab67616d0000b2732eedf976118db572ee3477c3
7lSDCrF11sdTVfjbAQVZE8,I Fought the Law,The Clash,alternative,Hits Back,2013-08-26,61,https://p.scdn.co/mp3-preview/20375a7a8ad9a97a0155c0aa702f72ffce2b30df?cid=d73a252b6bb3490ea9fee369aed6d95a,https://i.scdn.co/image/ab67616d0000b27357f627f712e7060d287dd732
34tFidHrETMAjsiK87WVVW,Dear Prudence,Siouxsie and the Banshees,alternative,Hyaena (Remastered And Expanded),1984-06-08,61,,https://i.scdn.co/image/ab67616d0000b27398a9b4da7c5cdf6210c36258
7CI0VS6ETno5mgHi4PoCrY,Don't Follow,Alice In Chains,alternative,Jar Of Flies,1994,61,https://p.scdn.co/mp3-preview/54f73647491b7a10739a9c5ae71f6f5d0b1b6d5c?cid=d73a252b6bb3490ea9fee369aed6d95a,https://i.scdn.co/image/ab67616d0000b27325b42be683b8d3c6500db726
42cxPm9jgbaxIVN77XA1m6,Tender,Blur,alternative,13,1999,61,https://p.scdn.co/mp3-preview/c65f8f813f665cbb387b923a4fa982979fca0b1d?cid=d73a252b6bb3490ea9fee369aed6d95a,https://i.scdn.co/image/ab67616d0000b27394983882a5effd77742a9f52
7h14W1uQK7sjpVI1oVTobt,Wandering Star,Portishead,alternative,Dummy,1994-01-01,61,,https://i.scdn.co/image/ab67616d0000b273dc20397b139223620af148f6
0wIFAHbaUucA8mog7Y2IDD,Sex,The 1975,alternative,The 1975,2013-01-01,61,,https://i.scdn.co/image/ab67616d0000b2734d32eb25811626546abb3f1c
7G83ZwD2msTtFaBQExc8QB,Institutionalized,Suicidal Tendencies,alternative,Suicidal Tendencies,1983,61,https://p.scdn.co/mp3-preview/8cbac47f4dab04ea29980bbb062c7c330a625be6?cid=d73a252b6bb3490ea9fee369aed6d95a,https://i.scdn.co/image/ab67616d0000b273ff66248fdc73fb872acf7087
23NPGXlSaIqWzvxIRhM2oG,Under the Bridge,Red Hot Chili Peppers,alternative,Greatest Hits,2003-11-18,61,https://p.scdn.co/mp3-preview/0d50e4b2b378a104daf488db681d023a78993703?cid=d73a252b6bb3490ea9fee369aed6d95a,https://i.scdn.co/image/ab67616d0000b2735590b4ee88187cb06a5b102d
4uDdtW0z7ozg9umqZWSQSe,Face Everything And Rise,Papa Roach,alternative,F.E.A.R.,2015-01-27,61,https://p.scdn.co/mp3-preview/1ba778d503b8cdd97111377bb0a2760f28d4bf7a?cid=d73a252b6bb3490ea9fee369aed6d95a,https://i.scdn.co/image/ab67616d0000b27335787962cff16dfb566a89ef
4ukiv6Rp5N4tQZSBT9JRLo,Rock Is Dead,Marilyn Manson,alternative,Mechanical Animals,1998-09-14,61,,https://i.scdn.co/image/ab67616d0000b27348f31f0d658ebfb9a049769e
2vH5Fy44mcCDUrUk0XbvfH,This Calling,All That Remains,alternative,The Fall Of Ideals,2006-07-11,61,,https://i.scdn.co/image/ab67616d0000b2737819a67c8d2e62e4dffc93f3
564oa00vY05d1uYnTEAAmE,Herside Story,GoldLink,alternative,At What Cost,2017-03-24,61,https://p.scdn.co/mp3-preview/9fe91ffcfb4551d8c738564bd7cab402d6bbab7b?cid=d73a252b6bb3490ea9fee369aed6d95a,https://i.scdn.co/image/ab67616d0000b2737bcd3cd54e8399ae38cc6e64
672N8DGGTOLCOgWe0koX5g,I Wanna Be Your Dog,The Stooges,alternative,The Stooges,1969-08-05,61,https://p.scdn.co/mp3-preview/d83426b147e612c3fe7a15931dad1158ee20f8f3?cid=d73a252b6bb3490ea9fee369aed6d95a,https://i.scdn.co/image/ab67616d0000b273a7d2baa04a56c87de579db69
5FFGr69nqIPiNn9MTaHXKb,Zu spät,Die Ärzte,alternative,Devil (Debil Re-Release),1990-09-06,61,https://p.scdn.co/mp3-preview/be108b8f3b0f03df421fc5b9320025820c43b460?cid=d73a252b6bb3490ea9fee369aed6d95a,https://i.scdn.co/image/ab67616d0000b2730e9c091c960360a63203d653
5LI7PoHEolR8plrf3I16sq,Fire,Jimi Hendrix,alternative,Are You Experienced,1967-05-12,61,https://p.scdn.co/mp3-preview/7ffaea944c4693e80fb51a7fc839d79f5582c890?cid=d73a252b6bb3490ea9fee369aed6d95a,https://i.scdn.co/image/ab67616d0000b273c9adfbd773852e286faed040
15zUfY9L1p7bN9JsgaTAP0,Strife,Trivium,alternative,Vengeance Falls (Special Edition),2013-10-08,61,https://p.scdn.co/mp3-preview/295b31fad9a222bc103e60c57e137bdeb9c88d4c?cid=d73a252b6bb3490ea9fee369aed6d95a,https://i.scdn.co/image/ab67616d0000b2731845aeca9258f7a9aabd3fa2
442YgzY4YBcE3UXFRrczJb,Casual Sex,My Darkest Days,alternative,Sick And Twisted Affair (Deluxe Edition),2012-01-01,61,,https://i.scdn.co/image/ab67616d0000b2739cc727b6d9d794ffcb8b0175
6bVB2MGR7LcotAIB1vfpw6,Ava Adore,The Smashing Pumpkins,alternative,Adore (Super Deluxe),1998,61,,https://i.scdn.co/image/ab67616d0000b273dc528993bff15162639b2d94
3Jl5GohfNwozDmpzmQBLDI,Heaven and Hell - 2008 Remaster,Black Sabbath,alternative,Heaven and Hell (2008 Remaster),1980-04-25,60,https://p.scdn.co/mp3-preview/89bec0a6d426190a08fe185a7bab1cbd1700adec?cid=d73a252b6bb3490ea9fee369aed6d95a,https://i.scdn.co/image/ab67616d0000b273eab13a1a01fb57d6e9e8ddaf
4Bj9dhsxbIwrblcmBs9BpZ,One Weak,Deftones,alternative,Adrenaline,1995-09-29,60,https://p.scdn.co/mp3-preview/74370400baa63cdcbe7e638e821161ff2b7c25b7?cid=d73a252b6bb3490ea9fee369aed6d95a,https://i.scdn.co/image/ab67616d0000b273e0aa988082afc4ea586ab8dc
4L2S9GbwEgwfSbHjTCvNQX,Say Hello 2 Heaven,Temple Of The Dog,alternative,Temple Of The Dog,1990-01-01,60,,https://i.scdn.co/image/ab67616d0000b273483c3d93af76b1f635f9dc7d
6vsyag9kEPckt19NClSf51,Dead Bodies Everywhere,Korn,alternative,Follow The Leader,1998-08-18,60,https://p.scdn.co/mp3-preview/fa2d5c8c16fc6bc32730f36709db66f25877fedc?cid=d73a252b6bb3490ea9fee369aed6d95a,https://i.scdn.co/image/ab67616d0000b27350d216aebaf98e8ac9947fd5
0W6QtgkxPNJ7simo1UcBIr,Special K,Placebo,alternative,Black Market Music,2000-10-09,60,https://p.scdn.co/mp3-preview/cadeb61870efe4dad5cfc5e06e1fce68b9fcb561?cid=d73a252b6bb3490ea9fee369aed6d95a,https://i.scdn.co/image/ab67616d0000b27393deba59f323074beff846ff
3kKb3U3a8jmUJQB9ypE1Jl,Under Control,The Strokes,alternative,Room On Fire,2003-10-28,60,https://p.scdn.co/mp3-preview/83413517ca7d33676a2d4d5d9cf4772589f4f810?cid=d73a252b6bb3490ea9fee369aed6d95a,https://i.scdn.co/image/ab67616d0000b2730f35726025e0f025da4c688f
4nXKO951m6TdWQQbH1KJH3,Down,blink-182,alternative,blink-182,2003-11-01,60,,https://i.scdn.co/image/ab67616d0000b2730538b48c180256e0bdd8363f
2KBo6O5rkNdtYT3wYjkEkq,Fall In Love,Slum Village,alternative,"Fantastic, Vol. 2.10",2010-10-12,60,https://p.scdn.co/mp3-preview/833402686d5a8fc078d638ee24b8970a92f5b36a?cid=d73a252b6bb3490ea9fee369aed6d95a,https://i.scdn.co/image/ab67616d0000b2731e2c21c76335a726538496cd
6IxQ0PdozaZKch1m8tGCwb,All That I've Got,The Used,alternative,In Love and Death,2004-09-27,60,https://p.scdn.co/mp3-preview/81dcb2b3cd10effc5bedc191c11e5f21e6e2b7ff?cid=d73a252b6bb3490ea9fee369aed6d95a,https://i.scdn.co/image/ab67616d0000b273b5bc4686d08a5812a63f180d
2QOMGq8wVTZbLmh7McrvgF,Scar Tissue,Red Hot Chili Peppers,alternative,Californication,1999-06-08,60,https://p.scdn.co/mp3-preview/3f3f8ca06dbf24bef3ab72888c89b404681db8e3?cid=d73a252b6bb3490ea9fee369aed6d95a,https://i.scdn.co/image/ab67616d0000b273a9249ebb15ca7a5b75f16a90
3yubyWatnRRLHkIsN1ZI2Q,My Girlfriend's Girlfriend,Type O Negative,alternative,October Rust (Special Edition),1996-08-19,60,https://p.scdn.co/mp3-preview/89cc9e249aa212a047691416610158c384456f96?cid=d73a252b6bb3490ea9fee369aed6d95a,https://i.scdn.co/image/ab67616d0000b273704dd95c3ea01a719da5d5d4
5clz8BOBulxx7q2yHxqOCk,Children of the Grave - 2014 Remaster,Black Sabbath,alternative,Master of Reality (2014 Remaster),1971-07-21,60,https://p.scdn.co/mp3-preview/96dcd4beb422c1d59f3956231ec2cf1e7311b7e7?cid=d73a252b6bb3490ea9fee369aed6d95a,https://i.scdn.co/image/ab67616d0000b273c199494ba9ea2b73e9208f91
1erRDf98WX0VllciGPYO1H,Arise,Sepultura,alternative,Arise,1991-03-20,60,https://p.scdn.co/mp3-preview/88d4d880c8c0d1594788f00616e65101e1ec4b75?cid=d73a252b6bb3490ea9fee369aed6d95a,https://i.scdn.co/image/ab67616d0000b2736ee5427674e1b32a79f7567a
124Y9LPRCAz3q2OP0iCvcJ,London Calling,The Clash,alternative,London Calling (Expanded Edition),1979,59,https://p.scdn.co/mp3-preview/731a889e99cbf4eb84984498a2151a7dc421e247?cid=d73a252b6bb3490ea9fee369aed6d95a,https://i.scdn.co/image/ab67616d0000b2736e49cf8fd2505d4dc5368403
2FZ0yrA5aPClG5ZPBlV7n4,Sweet Leaf - 2014 Remaster,Black Sabbath,alternative,Master of Reality (2014 Remaster),1971-07-21,59,https://p.scdn.co/mp3-preview/8afcadd5dd212a1ca366342c3cb4a80751eb5841?cid=d73a252b6bb3490ea9fee369aed6d95a,https://i.scdn.co/image/ab67616d0000b273c199494ba9ea2b73e9208f91
3DcPLPvsZPcFcYfMPMfh4e,I Want You to Want Me,Letters To Cleo,alternative,When Did We Do That?,2008-11-08,59,https://p.scdn.co/mp3-preview/f5cf3221b580716662a0b3b355efa3ef2af6bfd8?cid=d73a252b6bb3490ea9fee369aed6d95a,https://i.scdn.co/image/ab67616d0000b273daf7c1e3750b8ec265e3f87a
3AxtYZk8bA3LHaJ1WfYgjj,La Torre de Babel,Los Tres,alternative,Fome,1997,59,https://p.scdn.co/mp3-preview/d55c93ab72a337fd17b7d842887c5cd0250f3f3f?cid=d73a252b6bb3490ea9fee369aed6d95a,https://i.scdn.co/image/ab67616d0000b27366edc1d892cd7f7374c14323
0EG9tDhr5rd931Ebj213nO,The Number of the Beast (2015 Remaster),Iron Maiden,alternative,The Number of the Beast (2015 Remaster),1982-03-22,59,https://p.scdn.co/mp3-preview/51cfd7ea969d7be0350d1f4adcc3766bc35bf422?cid=d73a252b6bb3490ea9fee369aed6d95a,https://i.scdn.co/image/ab67616d0000b2730910e39b1092e8ec44626aa3
